  +0.5919 +0.5326  +0.6048 +0.4940  +0.6176 +0.4504  +0.6304 +0.4160
  +0.6433 +0.3791  +0.6561 +0.3375  +0.6690 +0.2986  +0.6818 +0.2634
  +0.6946 +0.2238  +0.7075 +0.1810  +0.7203 +0.1471  +0.7331 +0.1092
  +0.7460 +0.0663  +0.7588 +0.0302  +0.7716 -0.0059  +0.7845 -0.0469
  +0.7973 -0.0872  +0.8102 -0.1219  +0.8230 -0.1610  +0.8358 -0.2051
  +0.8487 -0.2384  +0.8615 -0.2757  +0.8743 -0.3178  +0.8872 -0.3556
  +0.9000 -0.3913  +0.9129 -0.4313  +0.9257 -0.4731  +0.9385 -0.5074
  +0.9514 -0.5458  +0.9642 -0.5891  +0.9770 -0.6242  +0.9899 -0.6607
  +1.0027 -0.7020  +1.0156 -0.7414  +1.0284 -0.7765  +1.0412 -0.8159
  +1.0541 -0.8592  +1.0669 -0.8928  +1.0797 -0.9307  +1.0926 -0.9731
  +1.1054 -1.0099  +1.1183 -1.0459  +1.1311 -1.0864  +1.1439 -1.1273
  +1.1568 -1.1618  +1.1696 -1.2006  +1.1824 -1.2444  +1.1953 -1.2785
  +1.2081 -1.3155  +1.2210 -1.3572  +1.2338 -1.3957  +1.2466 -1.4311
  +1.2595 -1.4708  +1.2723 -1.5133  +1.2851 -1.5473  +1.2980 -1.5854
  +1.3108 -1.6284  +1.3236 -1.6641  +1.3365 -1.7005  +1.3493 -1.7416
  +1.3622 -1.7817  +1.3750 -1.8164  +1.3878 -1.8554  +1.4004 -1.8986
  11   212   112
  -0.0000 +0.2693  +0.0128 +0.3916  +0.0257 +0.7402  +0.0385 +1.1004
  +0.0513 +1.1242  +0.0642 +0.7784  +0.0770 +0.2524  +0.0899 +0.1386
  +0.1027 +0.2620  +0.1155 +0.3298  +0.1284 +0.4050  +0.1412 +0.4568
  +0.1540 +0.4516  +0.1669 +0.4053  +0.1797 +0.4585  +0.1926 +0.5793
  +0.2054 +0.6708  +0.2182 +0.7437  +0.2311 +0.8014  +0.2439 +0.8540
  +0.2567 +0.9037  +0.2696 +0.9399  +0.2824 +0.9326  +0.2953 +0.9122
  +0.3081 +0.9068  +0.3209 +0.9005  +0.3338 +0.8963  +0.3466 +0.9070
  +0.3594 +0.9196  +0.3723 +0.9184  +0.3851 +0.9027  +0.3980 +0.8734
  +0.4108 +0.8361  +0.4236 +0.7976  +0.4365 +0.7597  +0.4493 +0.7198
  +0.4621 +0.6760  +0.4750 +0.6425  +0.4878 +0.6051  +0.5007 +0.5629
  +0.5135 +0.5254  +0.5263 +0.4897  +0.5392 +0.4495  +0.5520 +0.4079
  +0.5648 +0.3736  +0.5777 +0.3353  +0.5905 +0.2918  +0.6033 +0.2570
  +0.6162 +0.2201  +0.6290 +0.1787  +0.6419 +0.1396  +0.6547 +0.1045
  +0.6675 +0.0648  +0.6804 +0.0220  +0.6932 -0.0118  +0.7060 -0.0496
  +0.7189 -0.0924  +0.7317 -0.1288  +0.7446 -0.1650  +0.7574 -0.2057
  +0.7702 -0.2463  +0.7831 -0.2809  +0.7959 -0.3198  +0.8087 -0.3638
  +0.8216 -0.3975  +0.8344 -0.4347  +0.8473 -0.4766  +0.8601 -0.5147
  +0.8729 -0.5502  +0.8858 -0.5901  +0.8986 -0.6323  +0.9114 -0.6664
  +0.9243 -0.7047  +0.9371 -0.7476  +0.9500 -0.7833  +0.9628 -0.8196
  +0.9756 -0.8608  +0.9885 -0.9003  +1.0013 -0.9355  +1.0141 -0.9747
  +1.0270 -1.0184  +1.0398 -1.0519  +1.0527 -1.0894  +1.0655 -1.1318
  +1.0783 -1.1690  +1.0912 -1.2049  +1.1040 -1.2452  +1.1168 -1.2865
  +1.1297 -1.3209  +1.1425 -1.3594  +1.1553 -1.4031  +1.1682 -1.4376
  +1.1810 -1.4744  +1.1939 -1.5160  +1.2067 -1.5549  +1.2195 -1.5901
  +1.2324 -1.6297  +1.2452 -1.6724  +1.2580 -1.7064  +1.2709 -1.7442
  +1.2837 -1.7873  +1.2966 -1.8233  +1.3094 -1.8595  +1.3222 -1.9003
  +1.3351 -1.9408  +1.3479 -1.9755  +1.3607 -2.0144  +1.3736 -2.0585
  +1.3864 -2.0920  +1.3993 -2.1292  +1.4121 -2.1712  +1.4172 -2.1894
  12   206   106
  +0.0790 +0.7900  +0.0919 +0.8013  +0.1047 +0.7623  +0.1175 +0.7441
  +0.1304 +0.7829  +0.1432 +0.8429  +0.1560 +0.9001  +0.1689 +0.9340
  +0.1817 +0.9537  +0.1946 +0.9753  +0.2074 +0.9772  +0.2202 +0.9674
  +0.2331 +0.9751  +0.2459 +0.9900  +0.2587 +1.0022  +0.2716 +1.0043
  +0.2844 +0.9974  +0.2973 +0.9997  +0.3101 +1.0090  +0.3229 +1.0116
  +0.3358 +1.0133  +0.3486 +1.0141  +0.3614 +1.0099  +0.3743 +0.9983
  +0.3871 +0.9764  +0.4000 +0.9437  +0.4128 +0.9054  +0.4256 +0.8669
  +0.4385 +0.8283  +0.4513 +0.7887  +0.4641 +0.7459  +0.4770 +0.7121
  +0.4898 +0.6741  +0.5026 +0.6312  +0.5155 +0.5952  +0.5283 +0.5588
  +0.5412 +0.5180  +0.5540 +0.4777  +0.5668 +0.4429  +0.5797 +0.4040
  +0.5925 +0.3598  +0.6053 +0.3263  +0.6182 +0.2891  +0.6310 +0.2472
  +0.6439 +0.2092  +0.6567 +0.1738  +0.6695 +0.1335  +0.6824 +0.0917
  +0.6952 +0.0573  +0.7080 +0.0191  +0.7209 -0.0240  +0.7337 -0.0592
  +0.7466 -0.0958  +0.7594 -0.1371  +0.7722 -0.1765  +0.7851 -0.2116
  +0.7979 -0.2510  +0.8107 -0.2943  +0.8236 -0.3280  +0.8364 -0.3656
  +0.8493 -0.4080  +0.8621 -0.4449  +0.8749 -0.4810  +0.8878 -0.5214
  +0.9006 -0.5626  +0.9134 -0.5971  +0.9263 -0.6356  +0.9391 -0.6794
  +0.9520 -0.7135  +0.9648 -0.7506  +0.9776 -0.7921  +0.9905 -0.8306
  +1.0033 -0.8661  +1.0161 -0.9059  +1.0290 -0.9485  +1.0418 -0.9825
  +1.0546 -1.0204  +1.0675 -1.0633  +1.0803 -1.0993  +1.0932 -1.1356
  +1.1060 -1.1765  +1.1188 -1.2167  +1.1317 -1.2515  +1.1445 -1.2906
  +1.1573 -1.3346  +1.1702 -1.3679  +1.1830 -1.4053  +1.1959 -1.4475
  +1.2087 -1.4851  +1.2215 -1.5209  +1.2344 -1.5610  +1.2472 -1.6028
  +1.2600 -1.6370  +1.2729 -1.6753  +1.2857 -1.7187  +1.2986 -1.7535
  +1.3114 -1.7902  +1.3242 -1.8315  +1.3371 -1.8710  +1.3499 -1.9059
  +1.3627 -1.9454  +1.3756 -1.9889  +1.3884 -2.0224  +1.4013 -2.0601
  +1.4141 -2.1027  +1.4177 -2.1158
  13   206   106
  +0.0805 +0.9674  +0.0934 +1.0162  +0.1062 +1.0116  +0.1191 +1.0022
  +0.1319 +0.9992  +0.1447 +0.9955  +0.1576 +1.0095  +0.1704 +1.0245
  +0.1832 +1.0322  +0.1961 +1.0366  +0.2089 +1.0410  +0.2218 +1.0473
  +0.2346 +1.0481  +0.2474 +1.0504  +0.2603 +1.0531  +0.2731 +1.0504
  +0.2859 +1.0449  +0.2988 +1.0438  +0.3116 +1.0457  +0.3245 +1.0445
  +0.3373 +1.0430  +0.3501 +1.0422  +0.3630 +1.0398  +0.3758 +1.0346
  +0.3886 +1.0273  +0.4015 +1.0195  +0.4143 +1.0086  +0.4272 +0.9869
  +0.4400 +0.9548  +0.4528 +0.9149  +0.4657 +0.8737  +0.4785 +0.8393
  +0.4913 +0.8007  +0.5042 +0.7570  +0.5170 +0.7226  +0.5298 +0.6857
  +0.5427 +0.6441  +0.5555 +0.6054  +0.5684 +0.5701  +0.5812 +0.5303
  +0.5940 +0.4877  +0.6069 +0.4538  +0.6197 +0.4158  +0.6325 +0.3731
  +0.6454 +0.3371  +0.6582 +0.3006  +0.6711 +0.2598  +0.6839 +0.2196
  +0.6967 +0.1847  +0.7096 +0.1458  +0.7224 +0.1017  +0.7352 +0.0682
  +0.7481 +0.0310  +0.7609 -0.0111  +0.7738 -0.0489  +0.7866 -0.0845
  +0.7994 -0.1246  +0.8123 -0.1665  +0.8251 -0.2007  +0.8379 -0.2390
  +0.8508 -0.2823  +0.8636 -0.3174  +0.8765 -0.3541  +0.8893 -0.3953
  +0.9021 -0.4347  +0.9150 -0.4698  +0.9278 -0.5092  +0.9406 -0.5525
  +0.9535 -0.5862  +0.9663 -0.6238  +0.9792 -0.6664  +0.9920 -0.7031
  +1.0048 -0.7392  +1.0177 -0.7796  +1.0305 -0.8204  +1.0433 -0.8551
  +1.0562 -0.8938  +1.0690 -0.9378  +1.0818 -0.9718  +1.0947 -1.0089
  +1.1075 -1.0506  +1.1204 -1.0890  +1.1332 -1.1244  +1.1460 -1.1642
  +1.1589 -1.2067  +1.1717 -1.2406  +1.1845 -1.2787  +1.1974 -1.3217
  +1.2102 -1.3575  +1.2231 -1.3938  +1.2359 -1.4349  +1.2487 -1.4748
  +1.2616 -1.5098  +1.2744 -1.5488  +1.2872 -1.5928  +1.3001 -1.6262
  +1.3129 -1.6635  +1.3258 -1.7058  +1.3386 -1.7433  +1.3514 -1.7791
  +1.3643 -1.8193  +1.3771 -1.8608  +1.3899 -1.8952  +1.4028 -1.9337
  +1.4156 -1.9772  +1.4173 -1.9830
  14   206   106
  +0.0810 -0.4376  +0.0938 -0.0966  +0.1067 +0.1861  +0.1195 +0.2896
  +0.1323 +0.2669  +0.1452 +0.3623  +0.1580 +0.5882  +0.1708 +0.6857
  +0.1837 +0.6491  +0.1965 +0.6486  +0.2094 +0.7620  +0.2222 +0.8387
  +0.2350 +0.8481  +0.2479 +0.8645  +0.2607 +0.8964  +0.2735 +0.9162
  +0.2864 +0.9226  +0.2992 +0.9329  +0.3121 +0.9558  +0.3249 +0.9728
  +0.3377 +0.9842  +0.3506 +0.9927  +0.3634 +0.9826  +0.3762 +0.9509
  +0.3891 +0.9118  +0.4019 +0.8739  +0.4148 +0.8352  +0.4276 +0.7962
  +0.4404 +0.7583  +0.4533 +0.7192  +0.4661 +0.6763  +0.4789 +0.6403
  +0.4918 +0.6039  +0.5046 +0.5631  +0.5175 +0.5228  +0.5303 +0.4880
  +0.5431 +0.4490  +0.5560 +0.4048  +0.5688 +0.3716  +0.5816 +0.3343
  +0.5945 +0.2923  +0.6073 +0.2545  +0.6201 +0.2188  +0.6330 +0.1787
  +0.6458 +0.1370  +0.6587 +0.1028  +0.6715 +0.0645  +0.6843 +0.0208
  +0.6972 -0.0141  +0.7100 -0.0508  +0.7228 -0.0921  +0.7357 -0.1314
  +0.7485 -0.1665  +0.7614 -0.2059  +0.7742 -0.2492  +0.7870 -0.2828
  +0.7999 -0.3205  +0.8127 -0.3630  +0.8255 -0.3998  +0.8384 -0.4358
  +0.8512 -0.4764  +0.8641 -0.5173  +0.8769 -0.5519  +0.8897 -0.5906
  +0.9026 -0.6345  +0.9154 -0.6686  +0.9282 -0.7055  +0.9411 -0.7471
  +0.9539 -0.7857  +0.9668 -0.8210  +0.9796 -0.8608  +0.9924 -0.9034
  +1.0053 -0.9374  +1.0181 -0.9755  +1.0309 -1.0183  +1.0438 -1.0541
  +1.0566 -1.0906  +1.0695 -1.1315  +1.0823 -1.1716  +1.0951 -1.2064
  +1.1080 -1.2455  +1.1208 -1.2895  +1.1336 -1.3228  +1.1465 -1.3602
  +1.1593 -1.4024  +1.1721 -1.4399  +1.1850 -1.4757  +1.1978 -1.5158
  +1.2107 -1.5575  +1.2235 -1.5918  +1.2363 -1.6302  +1.2492 -1.6737
  +1.2620 -1.7086  +1.2748 -1.7452  +1.2877 -1.7867  +1.3005 -1.8259
  +1.3134 -1.8611  +1.3262 -1.9003  +1.3390 -1.9435  +1.3519 -1.9772
  +1.3647 -2.0150  +1.3775 -2.0576  +1.3904 -2.0943  +1.4032 -2.1304
  +1.4161 -2.1710  +1.4245 -2.2007
  15   206   106
  +0.0811 +0.9237  +0.0939 +0.9965  +0.1067 +1.0073  +0.1196 +0.9868
  +0.1324 +1.0022  +0.1452 +1.0469  +0.1581 +1.0674  +0.1709 +1.0708
  +0.1838 +1.0766  +0.1966 +1.0821  +0.2094 +1.0849  +0.2223 +1.0867
  +0.2351 +1.0781  +0.2479 +1.0652  +0.2608 +1.0622  +0.2736 +1.0645
  +0.2865 +1.0656  +0.2993 +1.0633  +0.3121 +1.0592  +0.3250 +1.0569
  +0.3378 +1.0573  +0.3506 +1.0558  +0.3635 +1.0500  +0.3763 +1.0382
  +0.3892 +1.0166  +0.4020 +0.9852  +0.4148 +0.9478  +0.4277 +0.9089
  +0.4405 +0.8710  +0.4533 +0.8318  +0.4662 +0.7890  +0.4790 +0.7528
  +0.4919 +0.7166  +0.5047 +0.6758  +0.5175 +0.6354  +0.5304 +0.6006
  +0.5432 +0.5617  +0.5560 +0.5176  +0.5689 +0.4842  +0.5817 +0.4470
  +0.5946 +0.4050  +0.6074 +0.3670  +0.6202 +0.3314  +0.6331 +0.2914
  +0.6459 +0.2494  +0.6587 +0.2151  +0.6716 +0.1770  +0.6844 +0.1335
  +0.6973 +0.0983  +0.7101 +0.0618  +0.7229 +0.0208  +0.7358 -0.0189
  +0.7486 -0.0539  +0.7614 -0.0932  +0.7743 -0.1367  +0.7871 -0.1703
  +0.7999 -0.2079  +0.8128 -0.2503  +0.8256 -0.2873  +0.8385 -0.3232
  +0.8513 -0.3637  +0.8641 -0.4047  +0.8770 -0.4393  +0.8898 -0.4779
  +0.9026 -0.5216  +0.9155 -0.5560  +0.9283 -0.5929  +0.9412 -0.6345
  +0.9540 -0.6733  +0.9668 -0.7084  +0.9797 -0.7481  +0.9925 -0.7908
  +1.0053 -0.8248  +1.0182 -0.8626  +1.0310 -0.9055  +1.0439 -0.9416
  +1.0567 -0.9780  +1.0695 -1.0188  +1.0824 -1.0590  +1.0952 -1.0938
  +1.1080 -1.1328  +1.1209 -1.1769  +1.1337 -1.2103  +1.1466 -1.2476
  +1.1594 -1.2897  +1.1722 -1.3274  +1.1851 -1.3631  +1.1979 -1.4033
  +1.2107 -1.4450  +1.2236 -1.4793  +1.2364 -1.5176  +1.2493 -1.5610
  +1.2621 -1.5960  +1.2749 -1.6326  +1.2878 -1.6741  +1.3006 -1.7133
  +1.3134 -1.7484  +1.3263 -1.7878  +1.3391 -1.8309  +1.3519 -1.8645
  +1.3648 -1.9024  +1.3776 -1.9446  +1.3905 -1.9817  +1.4033 -2.0176
  +1.4161 -2.0582  +1.4248 -2.0887
  16   206   106
  +0.0822 +0.8048  +0.0950 +0.8263  +0.1079 +0.7937  +0.1207 +0.7631
  +0.1335 +0.7809  +0.1464 +0.8277  +0.1592 +0.8859  +0.1720 +0.9388
  +0.1849 +0.9722  +0.1977 +0.9996  +0.2106 +1.0060  +0.2234 +0.9823
  +0.2362 +0.9708  +0.2491 +0.9771  +0.2619 +0.9832  +0.2747 +0.9905
  +0.2876 +0.9930  +0.3004 +0.9953  +0.3132 +1.0035  +0.3261 +1.0086
  +0.3389 +1.0103  +0.3518 +1.0116  +0.3646 +1.0048  +0.3774 +0.9894
  +0.3903 +0.9704  +0.4031 +0.9443  +0.4159 +0.9093  +0.4288 +0.8706
  +0.4416 +0.8325  +0.4545 +0.7938  +0.4673 +0.7521  +0.4801 +0.7135
  +0.4930 +0.6782  +0.5058 +0.6385  +0.5186 +0.5958  +0.5315 +0.5619
  +0.5443 +0.5240  +0.5572 +0.4810  +0.5700 +0.4451  +0.5828 +0.4087
  +0.5957 +0.3679  +0.6085 +0.3278  +0.6213 +0.2929  +0.6342 +0.2538
  +0.6470 +0.2098  +0.6599 +0.1764  +0.6727 +0.1389  +0.6855 +0.0969
  +0.6984 +0.0592  +0.7112 +0.0237  +0.7240 -0.0166  +0.7369 -0.0583
  +0.7497 -0.0926  +0.7626 -0.1309  +0.7754 -0.1743  +0.7882 -0.2093
  +0.8011 -0.2460  +0.8139 -0.2873  +0.8267 -0.3266  +0.8396 -0.3617
  +0.8524 -0.4012  +0.8652 -0.4444  +0.8781 -0.4781  +0.8909 -0.5158
  +0.9038 -0.5583  +0.9166 -0.5952  +0.9294 -0.6312  +0.9423 -0.6718
  +0.9551 -0.7126  +0.9679 -0.7471  +0.9808 -0.7857  +0.9936 -0.8294
  +1.0065 -0.8636  +1.0193 -0.9007  +1.0321 -0.9423  +1.0450 -0.9809
  +1.0578 -1.0163  +1.0706 -1.0562  +1.0835 -1.0985  +1.0963 -1.1325
  +1.1092 -1.1706  +1.1220 -1.2136  +1.1348 -1.2493  +1.1477 -1.2858
  +1.1605 -1.3268  +1.1733 -1.3667  +1.1862 -1.4016  +1.1990 -1.4408
  +1.2119 -1.4847  +1.2247 -1.5181  +1.2375 -1.5556  +1.2504 -1.5977
  +1.2632 -1.6353  +1.2760 -1.6710  +1.2889 -1.7113  +1.3017 -1.7528
  +1.3146 -1.7870  +1.3274 -1.8254  +1.3402 -1.8690  +1.3531 -1.9038
  +1.3659 -1.9404  +1.3787 -1.9821  +1.3916 -2.0210  +1.4044 -2.0562
  +1.4172 -2.0958  +1.4286 -2.1351
  17   207   107
  +0.0830 -0.2626  +0.0959 +0.0752  +0.1087 +0.2772  +0.1215 +0.3073
  +0.1344 +0.3300  +0.1472 +0.3733  +0.1600 +0.4138  +0.1729 +0.4852
  +0.1857 +0.5443  +0.1986 +0.5506  +0.2114 +0.6265  +0.2242 +0.7795
  +0.2371 +0.8585  +0.2499 +0.8529  +0.2627 +0.8676  +0.2756 +0.9532
  +0.2884 +0.9990  +0.3012 +0.9474  +0.3141 +0.8951  +0.3269 +0.8919
  +0.3398 +0.8988  +0.3526 +0.9137  +0.3654 +0.9359  +0.3783 +0.9487
  +0.3911 +0.9284  +0.4039 +0.8848  +0.4168 +0.8412  +0.4296 +0.8009
  +0.4425 +0.7625  +0.4553 +0.7239  +0.4681 +0.6830  +0.4810 +0.6428
  +0.4938 +0.6080  +0.5066 +0.5690  +0.5195 +0.5248  +0.5323 +0.4915
  +0.5452 +0.4542  +0.5580 +0.4121  +0.5708 +0.3744  +0.5837 +0.3387
  +0.5965 +0.2986  +0.6093 +0.2567  +0.6222 +0.2225  +0.6350 +0.1844
  +0.6479 +0.1411  +0.6607 +0.1059  +0.6735 +0.0693  +0.6864 +0.0282
  +0.6992 -0.0114  +0.7120 -0.0465  +0.7249 -0.0859  +0.7377 -0.1293
  +0.7506 -0.1630  +0.7634 -0.2006  +0.7762 -0.2431  +0.7891 -0.2799
  +0.8019 -0.3160  +0.8147 -0.3564  +0.8276 -0.3974  +0.8404 -0.4320
  +0.8532 -0.4707  +0.8661 -0.5146  +0.8789 -0.5485  +0.8918 -0.5855
  +0.9046 -0.6273  +0.9174 -0.6657  +0.9303 -0.7011  +0.9431 -0.7409
  +0.9559 -0.7833  +0.9688 -0.8173  +0.9816 -0.8554  +0.9945 -0.8986
  +1.0073 -0.9344  +1.0201 -0.9706  +1.0330 -1.0116  +1.0458 -1.0516
  +1.0586 -1.0865  +1.0715 -1.1255  +1.0843 -1.1695  +1.0972 -1.2029
  +1.1100 -1.2403  +1.1228 -1.2825  +1.1357 -1.3200  +1.1485 -1.3558
  +1.1613 -1.3960  +1.1742 -1.4376  +1.1870 -1.4719  +1.1999 -1.5103
  +1.2127 -1.5538  +1.2255 -1.5887  +1.2384 -1.6254  +1.2512 -1.6668
  +1.2640 -1.7058  +1.2769 -1.7411  +1.2897 -1.7804  +1.3026 -1.8236
  +1.3154 -1.8573  +1.3282 -1.8952  +1.3411 -1.9378  +1.3539 -1.9743
  +1.3667 -2.0104  +1.3796 -2.0510  +1.3924 -2.0918  +1.4052 -2.1264
  +1.4181 -2.1652  +1.4309 -2.2092  +1.4315 -2.2111
  18   213   113
  +0.0000 +0.8345  +0.0128 +0.7918  +0.0257 +0.5775  +0.0385 +0.3153
  +0.0513 +0.0422  +0.0642 -0.3662  +0.0770 -0.3384  +0.0899 +0.0874
  +0.1027 +0.3383  +0.1155 +0.3762  +0.1284 +0.3259  +0.1412 +0.4074
  +0.1540 +0.5644  +0.1669 +0.6040  +0.1797 +0.5806  +0.1926 +0.6460
  +0.2054 +0.7147  +0.2182 +0.7456  +0.2311 +0.7789  +0.2439 +0.7950
  +0.2567 +0.8063  +0.2696 +0.8370  +0.2824 +0.8731  +0.2953 +0.8919
  +0.3081 +0.9049  +0.3209 +0.9165  +0.3338 +0.9236  +0.3466 +0.9241
  +0.3594 +0.9215  +0.3723 +0.9239  +0.3851 +0.9300  +0.3980 +0.9241
  +0.4108 +0.9001  +0.4236 +0.8648  +0.4365 +0.8260  +0.4493 +0.7879
  +0.4621 +0.7492  +0.4750 +0.7077  +0.4878 +0.6689  +0.5007 +0.6336
  +0.5135 +0.5940  +0.5263 +0.5511  +0.5392 +0.5173  +0.5520 +0.4794
  +0.5648 +0.4365  +0.5777 +0.4004  +0.5905 +0.3642  +0.6033 +0.3233
  +0.6162 +0.2831  +0.6290 +0.2482  +0.6419 +0.2092  +0.6547 +0.1652
  +0.6675 +0.1319  +0.6804 +0.0945  +0.6932 +0.0527  +0.7060 +0.0145
  +0.7189 -0.0210  +0.7317 -0.0611  +0.7446 -0.1030  +0.7574 -0.1372
  +0.7702 -0.1755  +0.7831 -0.2188  +0.7959 -0.2540  +0.8087 -0.2906
  +0.8216 -0.3318  +0.8344 -0.3713  +0.8473 -0.4064  +0.8601 -0.4458
  +0.8729 -0.4892  +0.8858 -0.5227  +0.8986 -0.5604  +0.9114 -0.6028
  +0.9243 -0.6398  +0.9371 -0.6757  +0.9500 -0.7162  +0.9628 -0.7572
  +0.9756 -0.7916  +0.9885 -0.8303  +1.0013 -0.8742  +1.0141 -0.9083
  +1.0270 -0.9454  +1.0398 -0.9872  +1.0527 -1.0255  +1.0655 -1.0609
  +1.0783 -1.1007  +1.0912 -1.1432  +1.1040 -1.1772  +1.1168 -1.2152
  +1.1297 -1.2581  +1.1425 -1.2941  +1.1554 -1.3303  +1.1682 -1.3712
  +1.1810 -1.4114  +1.1939 -1.4462  +1.2067 -1.4852  +1.2195 -1.5293
  +1.2324 -1.5627  +1.2452 -1.6000  +1.2580 -1.6421  +1.2709 -1.6799
  +1.2837 -1.7156  +1.2966 -1.7557  +1.3094 -1.7972  +1.3222 -1.8315
  +1.3351 -1.8700  +1.3479 -1.9133  +1.3607 -1.9485  +1.3736 -1.9851
  +1.3864 -2.0264  +1.3993 -2.0657  +1.4121 -2.1008  +1.4249 -2.1403
  +1.4365 -2.1804
  19   207   107
  +0.0847 -1.3324  +0.0975 -1.2411  +0.1103 -0.7298  +0.1232 -0.0954
  +0.1360 +0.2887  +0.1489 +0.3798  +0.1617 +0.3241  +0.1745 +0.5024
  +0.1874 +0.6675  +0.2002 +0.6576  +0.2130 +0.7158  +0.2259 +0.8075
  +0.2387 +0.8349  +0.2516 +0.8585  +0.2644 +0.8766  +0.2772 +0.8634
  +0.2901 +0.8395  +0.3029 +0.8640  +0.3157 +0.9179  +0.3286 +0.9453
  +0.3414 +0.9457  +0.3542 +0.9491  +0.3671 +0.9575  +0.3799 +0.9649
  +0.3928 +0.9640  +0.4056 +0.9541  +0.4184 +0.9404  +0.4313 +0.9256
  +0.4441 +0.9109  +0.4569 +0.8962  +0.4698 +0.8813  +0.4826 +0.8656
  +0.4955 +0.8519  +0.5083 +0.8374  +0.5211 +0.8219  +0.5340 +0.8076
  +0.5468 +0.7934  +0.5596 +0.7782  +0.5725 +0.7631  +0.5853 +0.7492
  +0.5982 +0.7344  +0.6110 +0.7187  +0.6238 +0.7049  +0.6367 +0.6905
  +0.6495 +0.6751  +0.6623 +0.6605  +0.6752 +0.6464  +0.6880 +0.6313
  +0.7009 +0.6158  +0.7137 +0.6022  +0.7265 +0.5875  +0.7394 +0.5719
  +0.7522 +0.5577  +0.7650 +0.5434  +0.7779 +0.5283  +0.7907 +0.5134
  +0.8036 +0.4994  +0.8164 +0.4846  +0.8292 +0.4688  +0.8421 +0.4551
  +0.8549 +0.4406  +0.8677 +0.4250  +0.8806 +0.4106  +0.8934 +0.3965
  +0.9062 +0.3815  +0.9191 +0.3660  +0.9319 +0.3524  +0.9448 +0.3377
  +0.9576 +0.3220  +0.9704 +0.3079  +0.9833 +0.2936  +0.9961 +0.2783
  +1.0089 +0.2636  +1.0218 +0.2494  +1.0346 +0.2348  +1.0475 +0.2191
  +1.0603 +0.2055  +1.0731 +0.1906  +1.0860 +0.1752  +1.0988 +0.1608
  +1.1116 +0.1467  +1.1245 +0.1316  +1.1373 +0.1166  +1.1502 +0.1024
  +1.1630 +0.0878  +1.1758 +0.0719  +1.1887 +0.0584  +1.2015 +0.0438
  +1.2143 +0.0286  +1.2272 +0.0141  +1.2400 -0.0002  +1.2529 -0.0152
  +1.2657 -0.0307  +1.2785 -0.0445  +1.2914 -0.0591  +1.3042 -0.0747
  +1.3170 -0.0888  +1.3299 -0.1031  +1.3427 -0.1184  +1.3556 -0.1333
  +1.3684 -0.1473  +1.3812 -0.1622  +1.3941 -0.1779  +1.4069 -0.1915
  +1.4197 -0.2061  +1.4326 -0.2215  +1.4371 -0.2272
  20   213   113
  +0.0000 +0.6223  +0.0128 +0.9630  +0.0257 +1.1486  +0.0385 +1.1798
  +0.0513 +1.1858  +0.0642 +1.1017  +0.0770 +0.8416  +0.0899 +0.4860
  +0.1027 +0.2753  +0.1155 +0.3562  +0.1284 +0.4048  +0.1412 +0.3312
  +0.1540 +0.2749  +0.1669 +0.1679  +0.1797 +0.0763  +0.1926 +0.2047
  +0.2054 +0.3501  +0.2182 +0.5547  +0.2311 +0.7036  +0.2439 +0.6908
  +0.2567 +0.6351  +0.2696 +0.6190  +0.2824 +0.6934  +0.2953 +0.7816
  +0.3081 +0.8065  +0.3209 +0.8173  +0.3338 +0.8570  +0.3466 +0.8915
  +0.3594 +0.9094  +0.3723 +0.9199  +0.3851 +0.9217  +0.3980 +0.9144
  +0.4108 +0.8941  +0.4236 +0.8610  +0.4365 +0.8226  +0.4493 +0.7845
  +0.4621 +0.7458  +0.4750 +0.7042  +0.4878 +0.6655  +0.5007 +0.6301
  +0.5135 +0.5905  +0.5263 +0.5478  +0.5392 +0.5139  +0.5520 +0.4760
  +0.5648 +0.4331  +0.5777 +0.3969  +0.5905 +0.3606  +0.6033 +0.3199
  +0.6162 +0.2797  +0.6290 +0.2448  +0.6419 +0.2060  +0.6547 +0.1620
  +0.6675 +0.1284  +0.6804 +0.0910  +0.6932 +0.0492  +0.7060 +0.0111
  +0.7189 -0.0245  +0.7317 -0.0645  +0.7446 -0.1065  +0.7574 -0.1406
  +0.7702 -0.1789  +0.7831 -0.2221  +0.7959 -0.2574  +0.8087 -0.2940
  +0.8216 -0.3353  +0.8344 -0.3747  +0.8473 -0.4097  +0.8601 -0.4490
  +0.8729 -0.4925  +0.8858 -0.5261  +0.8986 -0.5637  +0.9114 -0.6062
  +0.9243 -0.6432  +0.9371 -0.6792  +0.9500 -0.7196  +0.9628 -0.7607
  +0.9756 -0.7951  +0.9885 -0.8339  +1.0013 -0.8775  +1.0141 -0.9119
  +1.0270 -0.9488  +1.0398 -0.9905  +1.0527 -1.0290  +1.0655 -1.0643
  +1.0783 -1.1041  +1.0912 -1.1467  +1.1040 -1.1807  +1.1168 -1.2186
  +1.1297 -1.2615  +1.1425 -1.2975  +1.1553 -1.3338  +1.1682 -1.3747
  +1.1810 -1.4149  +1.1939 -1.4496  +1.2067 -1.4888  +1.2195 -1.5328
  +1.2324 -1.5662  +1.2452 -1.6035  +1.2580 -1.6455  +1.2709 -1.6832
